,name
3279,147760
3280,377480
3281,38290
3282,1080
3283,267980
3284,5990
3285,93520
3286,377030
3287,88980
3288,94800
3289,100590
3290,67280
3291,72870
3292,215200
3293,133750
3294,235980
3295,200580
3296,41920
3297,233250
3298,14100
3299,236340
3300,54180
3301,86900
3302,78160
3303,65650
3304,138040
3305,8560
3306,60
3307,21880
3308,140410
3309,241770
3310,90370
3311,59210
3312,58110
3313,96640
3314,17180
3315,257370
3316,9900
3317,267060
3318,12690
3319,5360
3320,80420
3321,417970
3322,80160
3323,204210
3324,87260
3325,101330
3326,12860
3327,363260
3328,348030
3329,250060
3330,288980
3331,33200
3332,333050
3333,9680
3334,118990
3335,6920
3336,9580
3337,1810
3338,9200
3339,135160
3340,322970
3341,33920
3342,8420
3343,279600
3344,95500
3345,25560
3346,218150
3347,7120
3348,396690
3349,353490
3350,357250
3351,100790
3352,412930
3353,85620
3354,6800
3355,208890
3356,49950
3357,207760
3358,2840
3359,268280
3360,107590
3361,134380
3362,3650
3363,59090
3364,214610
3365,201490
3366,950190
3367,155900
3368,206640
3369,18700
3370,35620
3371,354390
3372,53030
3373,301300
3374,377740
3375,64550
3376,314930
3377,208710
3378,86820
3379,38460
3380,281310
3381,251120
3382,266470
3383,86040
3384,199290
3385,99430
3386,32980
3387,222160
3388,308080
3389,43150
3390,323990
3391,3610
3392,267790
3393,1340
3394,46310
3395,35150
3396,331520
3397,66410
3398,2410
3399,382900
3400,206400
3401,19010
3402,322190
3403,177350
3404,299910
3405,96300
3406,7210
3407,225530
3408,250000
3409,2760
3410,3850
3411,310210
3412,6910
3413,890
3414,226340
3415,206950
3416,3000
3417,1270
3418,26940
3419,14470
3420,11390
3421,5030
3422,8470
3423,338220
3424,100120
3425,337930
3426,99390
3427,64480
3428,288330
3429,365900
3430,251630
3431,18290
3432,44480
3433,33560
3434,191600
3435,369370
3436,126340
3437,121800
3438,148140
3439,82800
3440,318410
3441,2070
3442,100220
3443,419540
3444,146320
3445,200780
3446,141000
3447,90460
3448,83650
3449,215050
3450,32790
3451,445360
3452,142760
3453,65170
3454,86220
3455,86670
3456,335890
3457,138580
3458,82920
3459,54220
3460,42370
3461,30790
3462,50090
3463,307870
3464,357880
3465,32850
3466,148780
3467,238200
3468,93190
3469,65450
3470,210120
3471,5180
3472,72950
3473,266170
3474,143240
3475,3960
3476,8040
3477,7160
3478,14710
3479,6090
3480,419120
3481,100090
3482,122350
3483,14970
3484,18310
3485,53700
3486,9620
3487,23600
3488,1470
3489,6400
3490,6660
3491,380320
3492,28260
3493,207940
3494,32830
3495,377630
3496,425290
3497,439250
3498,18260
3499,28050
3500,9150
3501,5930
3502,1360
3503,10140
3504,16360
3505,68290
3506,29780
3507,810
3508,6110
3509,9300
3510,145990
3511,3230
3512,225190
3513,2170
3514,272550
3515,70
3516,2810
3517,361670
3518,54540
3519,65570
3520,5680
3521,3720
3522,23000
3523,4380
3524,2450
3525,32280
3526,2290
3527,4440
3528,520
3529,9770
3530,37460
3531,32750
3532,54090
3533,5500
3534,250
3535,4690
3536,24950
3537,38500
3538,17480
3539,10960
3540,46390
3541,4450
3542,9470
3543,11230
3544,1820
3545,390
3546,27580
3547,38540
3548,101000
3549,415580
3550,1290
3551,41650
3552,91580
3553,263810
3554,89980
3555,42940
3556,42600
3557,75180
3558,107600
3559,252990
3560,7540
3561,248170
3562,378800
3563,294630
3564,38070
3565,6730
3566,79650
3567,100660
3568,7860
3569,200880
3570,19770
3571,17390
3572,43710
3573,92190
3574,46890
3575,4410
3576,63170
3577,27040
3578,18680
3579,21050
3580,93920
3581,189860
3582,178320
3583,122690
3584,140070
3585,11370
3586,65710
3587,8490
3588,35890
3589,357550
3590,3100
3591,7610
3592,67370
3593,171090
3594,136490
3595,86710
3596,14620
3597,37350
3598,14910
3599,3080
3600,4980
3601,11300
3602,81580
3603,45300
3604,15750
3605,365340
3606,180
3607,80470
3608,43260
3609,148150
3610,2420
3611,53060
3612,340440
3613,17510
3614,4360
3615,4490
3616,11560
3617,396300
3618,1430
3619,306200
3620,3030
3621,19440
3622,58650
3623,13000
3624,100700
3625,24830
3626,91090
3627,21820
3628,67830
3629,33530
3630,258830
3631,36630
3632,39310
3633,75580
3634,67770
3635,53450
3636,222810
3637,27970
3638,252500
3639,347000
3640,308170
3641,12600
3642,331920
3643,49180
3644,299660
3645,268600
3646,108860
3647,208370
3648,258250
3649,68270
3650,68760
3651,91990
3652,68940
3653,60230
3654,290690
3655,950200
3656,32680
3657,258790
3658,66910
3659,43100
3660,336370
3661,154040
3662,248070
3663,35610
3664,357780
3665,36830
3666,304100
3667,328380
3668,4430
3669,86980
3670,50960
3671,126720
3672,17550
3673,84180
3674,253840
3675,185190
3676,236200
3677,317770
3678,94840
3679,192440
3680,136510
3681,99440
3682,53210
3683,33790
3684,276040
3685,159910
3686,115570
3687,330730
3688,253450
3689,204630
3690,26890
3691,13810
3692,49830
3693,20710
3694,33170
3695,48870
3696,25320
3697,134790
3698,269620
3699,131090
3700,232830
3701,139050
3702,16590
3703,290520
3704,29530
3705,4970
3706,1000
3707,25870
3708,215600
3709,65350
3710,11930
3711,5390
3712,4170
3713,35510
3714,34300
3715,31430
3716,31440
3717,6880
3718,162300
3719,2800
3720,344050
3721,419270
3722,430220
3723,445970
3724,5800
3725,1720
3726,9270
3727,17000
3728,2700
3729,12790
3730,138070
3731,226330
3732,2870
3733,19170
3734,404990
3735,293940
3736,418210
3737,366330
3738,393360
3739,405640
3740,55550
3741,56700
3742,187270
3743,4080
3744,243840
3745,257720
3746,222800
3747,36710
3748,160980
3749,356890
3750,217330
3751,102280
3752,3410
3753,10280
3754,3620
3755,4770
3756,217320
3757,208640
3758,222420
3759,37760
3760,99320
3761,15540
3762,49960
3763,403550
3764,50890
3765,66790
3766,222080
3767,4920
3768,236030
3769,103660
3770,352480
3771,245450
3772,264660
3773,352700
3774,297090
3775,112610
3776,359090
3777,286000
3778,115530
3779,115480
3780,376290
3781,189330
3782,96530
3783,900120
3784,101240
3785,60590
3786,260930
3787,13990
3788,123860
3789,25980
3790,8700
3791,58220
3792,125210
3793,2790
3794,90430
3795,357580
3796,52710
3797,74430
3798,92040
3799,83930
3800,149950
3801,36010
3802,2030
3803,183190
3804,2310
3805,50860
3806,12170
3807,136410
3808,246720
3809,67390
3810,159010
3811,127710
3812,267850
3813,20560
3814,154030
3815,227610
3816,143160
3817,54800
3818,332370
3819,122900
3820,339950
3821,99190
3822,289010
3823,214430
3824,40910
3825,368600
3826,52860
3827,10780
3828,69920
3829,38880
3830,307180
3831,101390
3832,447690
3833,78860
3834,90150
3835,123010
3836,31310
3837,185490
3838,59100
3839,149010
3840,262840
3841,175250
3842,52460
3843,119830
3844,52770
3845,124500
3846,372800
3847,84850
3848,114840
3849,27360
3850,139990
3851,32080
3852,13310
3853,59120
3854,158430
3855,149300
3856,67160
3857,102950
3858,1540
3859,53800
3860,251280
3861,65660
3862,297570
3863,1780
3864,260660
3865,361570
3866,131370
3867,140670
3868,96610
3869,61040
3870,148250
3871,347860
3872,196170
3873,123750
3874,85810
3875,117670
3876,314140
3877,291650
3878,293780
3879,267810
3880,18250
3881,161000
3882,390110
3883,196300
3884,310200
3885,179530
3886,900100
3887,205500
3888,52790
3889,290740
3890,238090
3891,92600
3892,129890
3893,174900
3894,255440
3895,30960
3896,73570
3897,102120
3898,263540
3899,238120
3900,224810
3901,19990
3902,11090
3903,270660
3904,38680
3905,137310
3906,217480
3907,121890
3908,97780
3909,389500
3910,42110
3911,298060
3912,65420
3913,270210
3914,103230
3915,260970
3916,101490
3917,95910
3918,275630
3919,31330
3920,60540
3921,351320
3922,56190
3923,80000
3924,5850
3925,214310
3926,246250
3927,258540
3928,41510
3929,10580
3930,299670
3931,7820
3932,109610
3933,12750
3934,306040
3935,217910
3936,224020
3937,408920
3938,435870
3939,96630
3940,69510
3941,41910
3942,234300
3943,39440
3944,98660
3945,52020
3946,237690
3947,50760
3948,288620
3949,317830
3950,58610
3951,43340
3952,23960
3953,298690
3954,187660
3955,54630
3956,200710
3957,96690
3958,140910
3959,78520
3960,298380
3961,203400
3962,195990
3963,3800
3964,88800
3965,241840
3966,311960
3967,312610
3968,15260
3969,234070
3970,72990
3971,227100
3972,44990
3973,239610
3974,353070
3975,353060
3976,148930
3977,44780
3978,357230
3979,71670
3980,45660
3981,224110
3982,230980
3983,21080
3984,89530
3985,200470
3986,207490
3987,262260
3988,7460
3989,109960
3990,3060
3991,397030
3992,244920
3993,89970
3994,230240
3995,230360
3996,38870
3997,128540
3998,86520
3999,247540
4000,383310
4001,38110
4002,73540
4003,64850
4004,64090
4005,36810
4006,173940
4007,83500
4008,54940
4009,43090
4010,950130
4011,205100
4012,70300
4013,92870
4014,317870
4015,67570
4016,236810
4017,140610
4018,333620
4019,101400
4020,36570
4021,31860
4022,238170
4023,224760
4024,380440
4025,391060
4026,396770
4027,422040
4028,437780
4029,438580
4030,439410
4031,440820
4032,265740
4033,354200
4034,419080
4035,93510
4036,208860
4037,183490
4038,85310
4039,182400
4040,348370
4041,69410
4042,227950
4043,291230
4044,198080
4045,48830
4046,96870
4047,276240
4048,900140
4049,376190
4050,61970
4051,138690
4052,290650
4053,66970
4054,156100
4055,311060
4056,73110
4057,83310
4058,37950
4059,170920
4060,58630
4061,58970
4062,19590
4063,169330
4064,97520
4065,179290
4066,9780
4067,123040
4068,323230
4069,33160
4070,347890
4071,33310
4072,259630
4073,65150
4074,50540
4075,115960
4076,60850
4077,14440
4078,7530
4079,143540
4080,111770
4081,9970
4082,3520
4083,112290
4084,670
4085,36560
4086,6740
4087,12280
4088,265560
4089,12160
4090,36000
4091,250930
4092,53280
4093,15360
4094,122640
4095,900300
4096,45060
4097,80520
4098,7310
4099,39830
4100,322310
4101,46120
4102,14940
4103,2630
4104,65500
4105,271560
4106,1800
4107,10470
4108,352910
4109,53980
4110,52420
4111,241790
4112,39200
4113,226400
4114,31510
4115,48260
4116,368970
4117,138080
4118,80580
4119,67170
4120,353590
4121,173130
4122,49480
4123,394280
4124,309930
4125,244460
4126,226950
4127,57540
4128,131030
4129,82210
4130,109080
4131,380540
4132,153710
4133,321820
4134,122990
4135,232140
4136,65530
4137,67900
4138,155650
4139,273640
4140,251370
4141,66430
4142,193250
4143,273060
4144,19210
4145,122870
4146,11690
4147,332570
4148,79000
4149,70960
4150,316140
4151,32820
4152,41190
4153,115440
4154,46970
4155,82850
4156,215360
4157,72470
4158,73560
4159,37400
4160,153490
4161,10050
4162,101170
4163,6980
4164,66590
4165,17370
4166,103840
4167,46940
4168,215380
4169,65680
4170,105840
4171,18620
4172,10400
4173,49800
4174,16880
4175,95720
4176,5820
4177,307280
4178,53080
4179,32940
4180,240810
4181,74600
4182,104830
4183,14190
4184,217820
4185,30530
4186,12620
4187,382840
4188,336570
4189,376980
4190,122830
4191,8370
4192,8290
4193,101160
4194,336060
4195,95270
4196,10600
4197,65950
4198,76080
4199,196700
4200,69080
4201,53580
4202,71460
4203,377460
4204,44340
4205,330350
4206,348350
4207,112040
4208,101730
4209,123420
4210,65370
4211,140660
4212,38620
4213,299900
4214,36090
4215,136540
4216,320000
4217,97800
4218,192390
4219,313760
4220,8600
4221,335870
4222,900340
4223,33270
4224,64510
4225,14830
4226,446070
4227,36200
4228,18000
4229,910
4230,47400
4231,203450
4232,11330
4233,77500
4234,11320
4235,86390
4236,241690
4237,142210
4238,121060
4239,48430
4240,206650
4241,89850
4242,84440
4243,32620
4244,264450
4245,78070
4246,2920
4247,24800
4248,700
4249,54930
4250,69330
4251,49520
4252,435380
4253,367480
4254,430700
4255,3470
4256,263770
4257,337840
4258,72130
4259,220
4260,388720
4261,340930
4262,23410
4263,56080
4264,373340
4265,388800
4266,413630
4267,442130
4268,84370
4269,1200
4270,178780
4271,221800
4272,179900
4273,263050
4274,100
4275,3460
4276,191410
4277,372170
4278,8730
4279,72770
4280,8250
4281,39020
4282,25820
4283,67920
4284,44960
4285,303530
4286,296640
4287,302430
4288,279060
4289,214320
4290,56090
4291,73490
4292,215790
4293,344860
4294,246960
4295,88390
4296,272290
4297,53350
4298,41520
4299,264850
4300,54210
4301,164060
4302,65440
4303,88260
4304,139480
4305,115610
4306,78020
4307,131400
4308,208850
4309,351330
4310,80010
4311,379390
4312,86890
4313,7660
4314,5950
4315,15020
4316,47560
4317,900110
4318,67010
4319,93230
4320,341310
4321,101360
4322,102710
4323,66980
4324,74610
4325,63760
4326,123570
4327,83470
4328,95190
4329,91120
4330,232530
4331,102460
4332,39030
4333,294090
4334,88290
4335,84680
4336,181340
4337,353810
4338,350520
4339,334890
4340,99750
4341,377330
4342,35810
4343,160600
4344,92130
4345,96040
4346,134060
4347,1840
4348,760
4349,24810
4350,14990
4351,41830
4352,352940
4353,101140
4354,216400
4355,79950
4356,389470
4357,277410
4358,60150
4359,33230
4360,6490
4361,37330
4362,100030
4363,23800
4364,34590
4365,211050
4366,83640
4367,216050
4368,49070
4369,119610
4370,17250
4371,129260
4372,51370
4373,64290
4374,189300
4375,150840
4376,48530
4377,23810
4378,175140
4379,115310
4380,39290
4381,71200
4382,101930
4383,249420
4384,230
4385,13360
4386,3120
4387,333430
4388,68330
4389,3200
4390,7110
4391,58450
4392,7570
4393,8500
4394,19540
4395,81000
4396,20760
4397,20150
4398,103590
4399,94820
4400,271940
4401,15860
4402,226320
4403,950140
4404,49550
4405,254120
4406,43910
4407,234920
4408,289220
4409,317400
4410,33240
4411,174880
4412,49630
4413,417840
4414,950
4415,110020
4416,208140
4417,40420
4418,45510
4419,217190
4420,95700
4421,72520
4422,122310
4423,361390
4424,66830
4425,187420
4426,225220
4427,123330
4428,159580
4429,147830
4430,33100
4431,79370
4432,54950
4433,23440
4434,90470
4435,287410
4436,137950
4437,33320
4438,417500
4439,348950
4440,204270
4441,194370
4442,26040
4443,126880
4444,322510
4445,254160
4446,33050
4447,94970
4448,58420
4449,25620
4450,89790
4451,30000
4452,52670
4453,271980
4454,1560
4455,199820
4456,38010
4457,2620
4458,276730
4459,80220
4460,6220
4461,89590
4462,216080
4463,229000
4464,248020
4465,82270
4466,64800
4467,44060
4468,4910
4469,4700
4470,1550
4471,480
4472,120030
4473,34940
4474,67000
4475,18470
4476,2600
4477,185750
4478,63160
4479,1630
4480,33340
4481,36930
4482,44380
4483,239340
4484,51980
4485,72020
4486,440
4487,78650
4488,228760
4489,314130
4490,13890
4491,389030
4492,43610
4493,263860
4494,303030
4495,36180
4496,208350
4497,144510
4498,382480
4499,382800
4500,299480
4501,51160
4502,53050
4503,388610
4504,119850
4505,270520
4506,65060
4507,204840
4508,13870
4509,71320
4510,311320
4511,35000
4512,388050
4513,219750
4514,88790
4515,18120
4516,109820
4517,86060
4518,36890
4519,363250
4520,3780
4521,7370
4522,10640
4523,100250
4524,51630
4525,272450
4526,11000
4527,250030
4528,2780
4529,233990
4530,85660
4531,261780
4532,9310
4533,94850
4534,4650
4535,278280
4536,650
4537,140290
4538,362320
4539,66360
4540,33250
4541,47820
4542,131100
4543,52300
4544,118000
4545,94360
4546,16790
4547,16920
4548,284620
4549,446600
4550,35720
4551,293490
4552,323410
4553,377300
4554,42000
4555,6380
4556,317530
4557,71850
4558,50110
4559,119860
4560,223310
4561,109070
4562,900310
4563,78340
4564,63080
4565,307930
4566,79190
4567,263700
4568,214370
4569,221980
4570,1620
4571,424140
4572,436530
4573,440200
4574,192250
4575,29460
4576,115500
4577,281820
4578,89150
4579,25880
4580,93320
4581,73010
4582,105330
4583,272110
4584,39420
4585,83550
4586,32500
4587,225430
4588,102370
4589,381970
4590,145270
4591,36030
4592,64820
4593,256940
4594,24880
4595,42040
4596,54410
4597,258610
4598,274090
4599,402420
4600,89010
4601,220260
4602,176590
4603,52400
4604,402030
4605,391710
4606,46070
4607,47770
4608,78940
4609,80530
4610,417310
4611,357120
4612,104540
4613,27050
4614,7810
4615,190650
4616,123410
4617,3690
4618,36690
4619,49430
4620,183300
4621,41960
4622,89890
4623,9730
4624,189350
4625,82660
4626,192820
4627,44820
4628,222040
4629,241710
4630,5070
4631,5420
4632,69110
4633,169670
4634,71950
4635,166480
4636,45970
4637,196450
4638,29960
4639,2020
4640,3070
4641,102940
4642,120110
4643,950160
4644,138490
4645,56000
4646,21240
4647,33290
4648,56360
4649,282880
4650,121850
4651,15710
4652,52330
4653,322780
4654,36420
4655,200130
4656,31820
4657,294570
4658,192400
4659,284740
4660,317690
4661,365270
4662,86460
4663,60280
4664,15590
4665,40350
4666,51780
4667,115180
4668,182360
4669,405100
4670,66310
4671,136660
4672,16600
4673,264900
4674,5740
4675,259960
4676,96240
4677,215570
4678,43590
4679,114120
4680,110790
4681,900250
4682,83790
4683,45520
4684,36170
4685,214150
4686,352770
4687,237880
4688,139670
4689,20120
4690,413600
4691,433530
4692,39490
4693,54780
4694,336040
4695,219130
4696,346010
4697,318660
4698,434190
4699,360070
4700,180060
4701,65130
4702,134580
4703,14580
4704,15890
4705,6890
4706,23160
4707,3240
4708,11280
4709,323280
4710,53620
4711,4100
4712,116100
4713,9410
4714,44490
4715,124560
4716,1420
4717,7980
4718,191420
4719,73640
4720,66700
4721,95610
4722,55490
4723,308700
4724,64520
4725,89030
4726,258050
4727,54450
4728,91440
4729,78000
4730,200230
4731,214420
4732,393210
4733,215480
4734,51360
4735,45340
4736,108230
4737,79970
4738,199800
4739,105550
4740,290090
4741,26150
4742,322180
4743,117730
4744,33830
4745,57680
4746,204610
4747,64760
4748,246710
4749,340570
4750,43220
4751,277880
4752,131290
4753,19180
4754,425420
4755,356860
4756,62860
4757,413300
4758,363280
4759,321550
4760,91810
4761,4870
4762,104480
4763,81150
4764,130740
4765,217880
4766,84730
4767,46210
4768,58530
4769,34230
4770,33540
4771,43200
4772,214450
4773,217950
4774,208340
4775,5690
4776,177830
4777,37070
4778,150900
4779,37030
4780,47310
4781,266870
4782,368770
4783,170790
4784,49120
4785,38950
4786,441270
4787,106240
4788,131760
4789,65690
4790,140860
4791,91700
4792,202960
4793,32800
4794,318010
4795,36580
4796,27710
4797,4720
4798,225590
4799,54300
4800,68050
4801,28670
4802,222110
4803,10820
4804,16800
4805,263750
4806,251970
4807,1020
4808,327610
4809,168360
4810,87010
4811,90080
4812,10770
4813,119500
4814,389140
4815,22100
4816,58430
4817,9520
4818,47050
4819,3670
4820,189690
4821,318020
4822,256630
4823,331380
4824,234100
4825,41020
4826,114630
4827,290720
4828,5670
4829,94940
4830,7330
4831,17810
4832,93380
4833,23900
4834,103140
4835,5810
4836,371950
4837,370090
4838,341170
4839,220100
4840,35200
4841,334970
4842,950210
4843,203690
4844,321260
4845,303360
4846,53610
4847,377220
4848,335810
4849,53160
4850,405000
4851,41590
4852,367000
4853,75130
4854,222670
4855,9810
4856,237820
4857,23770
4858,300080
4859,150440
4860,32580
4861,51380
4862,241820
4863,237750
4864,24850
4865,319660
4866,31980
4867,2230
4868,57880
4869,43370
4870,242350
4871,239890
4872,347740
4873,137400
4874,128660
4875,6140
4876,376180
4877,304840
4878,62970
4879,87600
4880,291810
4881,161580
4882,347770
4883,163730
4884,417180
4885,343510
4886,388220
4887,400560
4888,406760
4889,418170
4890,427950
4891,430230
4892,435620
4893,86790
4894,299030
4895,67310
4896,372290
4897,166090
4898,293480
4899,39130
4900,136480
4901,3380
4902,101670
4903,365590
4904,149980
4905,13030
4906,352820
4907,126700
4908,106080
4909,71090
4910,377400
4911,400840
4912,221840
4913,106190
4914,19490
4915,80
4916,140
4917,373200
4918,66130
4919,152550
4920,4590
4921,36460
4922,39340
4923,5430
4924,71050
4925,34950
4926,10040
4927,25540
4928,222980
4929,331660
4930,256840
4931,4090
4932,25550
4933,2200
4934,2960
4935,17890
4936,240
4937,80720
4938,123890
4939,15760
4940,63570
4941,41460
4942,6200
4943,101680
4944,39740
4945,53300
4946,25770
4947,409570
4948,436610
4949,9540
4950,23350
4951,25890
4952,970
4953,104700
4954,17960
4955,23760
4956,54040
4957,161890
4958,24720
4959,21650
4960,161390
4961,53590
4962,34830
4963,7280
4964,32300
4965,168490
4966,37230
4967,10100
4968,47810
4969,123690
4970,3350
4971,30520
4972,52600
4973,11500
4974,2390
4975,256150
4976,92460
4977,53690
4978,42700
4979,8930
4980,128940
4981,47080
4982,9240
4983,20000
4984,3680
4985,105630
4986,69640
4987,16450
4988,10420
4989,9180
4990,114810
4991,70590
4992,213500
4993,14680
4994,4710
4995,4150
4996,25750
4997,226440
4998,42520
4999,4960
5000,11700
5001,78350
5002,45100
5003,1750
5004,18880
5005,9420
5006,14130
5007,24740
5008,5860
5009,300720
5010,123840
5011,2220
5012,6390
5013,3300
5014,7770
5015,51600
5016,52690
5017,130660
5018,107640
5019,2320
5020,3480
5021,180640
5022,5110
5023,79170
5024,9460
5025,372910
5026,54920
5027,2680
5028,880
5029,88350
5030,370
5031,9830
5032,272210
5033,12450
5034,3530
5035,386580
5036,430460
5037,195870
5038,34810
5039,76610
5040,59270
5041,101530
5042,220180
5043,143210
5044,900270
5045,214180
5046,234340
5047,84990
5048,720
5049,267270
5050,170030
5051,5440
5052,86280
5053,42670
5054,64350
5055,79430
5056,12330
5057,319400
5058,10620
5059,48410
5060,52260
5061,69960
5062,4560
5063,4310
5064,322000
5065,41440
5066,39010
5067,17800
5068,307950
5069,11210
5070,90850
5071,267260
5072,4020
5073,329180
5074,5380
5075,1500
5076,11760
5077,227840
5078,126560
5079,1450
5080,57050
5081,92300
5082,138360
5083,11080
5084,93240
5085,3010
5086,111110
5087,8770
5088,60560
5089,64240
5090,39610
5091,2460
5092,378850
5093,241590
5094,6060
5095,13520
5096,10690
5097,126640
5098,133820
5099,61250
5100,10660
5101,850
5102,16580
5103,32560
5104,4800
5105,94280
5106,97870
5107,298040
5108,298050
5109,298020
5110,298000
5111,93370
5112,81660
5113,290270
5114,5870
5115,353190
5116,192410
5117,90710
5118,205470
5119,115160
5120,28080
5121,32860
5122,200670
5123,212310
5124,79980
5125,65510
5126,215090
5127,5010
5128,263920
5129,243070
5130,84110
5131,145020
5132,24060
5133,10240
5134,189980
5135,540
5136,3280
5137,37440
5138,238490
